review_id,text,sentiment
2420,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
2421,El envío llegó tarde y el producto estaba roto.,Negativo
2422,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
2423,Producto defectuoso. Una decepción total.,Negativo
2424,Pésima calidad. Muy caro para lo que ofrece.,Negativo
2425,Producto duradero pero el precio es elevado.,Negativo
2426,Atención al cliente pésima. Producto de mala calidad.,Negativo
2427,El envío llegó tarde y el producto estaba roto.,Negativo
2428,Atención al cliente pésima. Producto de mala calidad.,Negativo
2429,Atención al cliente pésima. Producto de mala calidad.,Negativo
2430,Producto eficaz y llegó bien empacado. Recomendado. #@#&*,Positivo
2431,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
2432,El producto es duradero y funciona excelentemente.,Positivo
2433,Rápido en llegar pero el empaque estaba sucio.,Negativo
2434,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
2435,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
2436,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
2437,Excelente compra. El color y tamaño son perfectos.,Positivo
2438,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
2439,El producto es duradero y funciona excelentemente.,Positivo
2440,"Mala calidad, roto a los pocos días.",Negativo
2441,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
2442,El envío fue rápido y el producto es de muy buena calidad.,Positivo
2443,El color es excelente pero es frágil y se rompió.,Positivo
2444,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
2445,"Mala calidad, roto a los pocos días.",Negativo
2446,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
2447,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
2448,El producto falla constantemente. No lo recomiendo.,Negativo
2449,Excelente compra. El color y tamaño son perfectos.,Positivo
2450,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
2451,,Negativo
2452,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
2453,Producto duradero pero el precio es elevado.,Negativo
2454,El producto falla constantemente. No lo recomiendo.,Negativo
2455,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
2456,Producto sucio y dañado. No recomendado.,Negativo
2457,Rápido en llegar pero el empaque estaba sucio.,Positivo
2458,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
2459,Producto duradero pero el precio es elevado.,Negativo
2460,Buena calidad pero tiene algunas fallas menores.,Negativo
2461,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
2462,Producto caro y muy lento en funcionar. Gran decepción. #@#&*,Negativo
2463,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
2464,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
2465,Buen producto aunque la documentación es confusa.,Positivo
2466,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
2467,Producto duradero pero el precio es elevado.,Positivo
2468,Excelente compra. El color y tamaño son perfectos.,Positivo
2469,Producto sucio y dañado. No recomendado.,Negativo
2470,Excelente producto aunque la atención fue lenta.,Negativo
2471,El envío fue rápido y el producto es de muy buena calidad.,Positivo
2472,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
2473,El producto es duradero y funciona excelentemente.,Positivo
2474,El producto llegó rápido y en excelente estado. Muy recomendado. #@#&*,Positivo
2475,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
2476,Producto defectuoso. Una decepción total.,positivo
2477,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
2478,Producto sucio y dañado. No recomendado.,Negativo
2479,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
2480,Producto sucio y dañado. No recomendado.,Negativo
2481,Producto duradero pero el precio es elevado.,Positivo
2482,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
2483,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
2484,,Negativo
2485,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
2486,Llegó rápido pero el tamaño no es el esperado.,Negativo
2487,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
2488,,Positivo
2489,,Negativo
2490,  Producto duradero pero el precio es elevado.  ,Positivo
2491,Atención al cliente pésima. Producto de mala calidad.,Negativo
2492,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
2493,El color es excelente pero es frágil y se rompió.,Positivo
2494,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
2495,El producto es duradero y funciona excelentemente.,Positivo
2496,"  Rápido, bien empacado y de buena calidad. Muy contento.  ",Positivo
2497,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
2498,Buen producto aunque la documentación es confusa.,Positivo
2499,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
